ABV (%),Beer ID,Beer Name,Beer Style,Brewery ID,Ounces,Brewery Name,City,State
4.9,2076,Boathouse Blonde,American Blonde Ale,228,12.0,Geneva Lake Brewing Company,Lake Geneva, WI
5.0,2075,Cedar Point,American Amber / Red Ale,228,12.0,Geneva Lake Brewing Company,Lake Geneva, WI
6.7,2426,Clean Shave IPA,American IPA,106,12.0,Glabrous Brewing Company,Pineland, ME
7.199999999999999,2045,Might As Well IPL,American Pale Lager,240,16.0,Golden Road Brewing,Los Angeles, CA
5.79999999999999,1960,Saison Pamplemousse,Saison / Farmhouse Ale,240,12.0,Golden Road Brewing,Los Angeles, CA
7.3999999999999995,1777,2020 IPA,American IPA,240,16.0,Golden Road Brewing,Los Angeles, CA
8.0,1698,Wolf Among Weeds IPA,American IPA,240,16.0,Golden Road Brewing,Los Angeles, CA
9.4,1641,Better Weather IPA,American IPA,240,16.0,Golden Road Brewing,Los Angeles, CA
5.8999999999999995,1490,Point the Way IPA,American IPA,240,16.0,Golden Road Brewing,Los Angeles, CA
4.6,1489,Golden Road Hefeweizen,Hefeweizen,240,16.0,Golden Road Brewing,Los Angeles, CA
6.800000000000001,1399,Heal the Bay IPA,American IPA,240,16.0,Golden Road Brewing,Los Angeles, CA
5.8999999999999995,1296,Point the Way IPA,American IPA,240,12.0,Golden Road Brewing,Los Angeles, CA
5.0,1034,Cabrillo Kölsch,Kölsch,240,16.0,Golden Road Brewing,Los Angeles, CA
5.5,991,Get Up Offa That Brown,American Brown Ale,240,16.0,Golden Road Brewing,Los Angeles, CA
8.0,750,Burning Bush Smoked IPA,American IPA,240,16.0,Golden Road Brewing,Los Angeles, CA
8.0,749,Wolf Among Weeds IPA (2012),American IPA,240,16.0,Golden Road Brewing,Los Angeles, CA
5.8999999999999995,549,Point the Way IPA (2012),American IPA,240,16.0,Golden Road Brewing,Los Angeles, CA
4.6,548,Golden Road Hefeweizen (2012),Hefeweizen,240,16.0,Golden Road Brewing,Los Angeles, CA
7.000000000000001,2587,Vanilla Porter,American Porter,39,16.0,Gonzo's BiggDogg Brewing,Kalamazoo, MI
7.000000000000001,1109,Descender IPA,American IPA,464,12.0,Good Life Brewing Company,Bend, OR
6.0,1108,Sweet As Pacific Ale,American Pale Wheat Ale,464,12.0,Good Life Brewing Company,Bend, OR
5.59999999999999,1000,Good People Pale Ale,American Pale Ale (APA),478,12.0,Good People Brewing Company,Birmingham, AL
9.3,312,Snake Handler Double IPA,American Double / Imperial IPA,478,12.0,Good People Brewing Company,Birmingham, AL
6.0,311,Coffee Oatmeal Stout,Oatmeal Stout,478,12.0,Good People Brewing Company,Birmingham, AL
6.0,309,Good People IPA,American IPA,478,12.0,Good People Brewing Company,Birmingham, AL
5.79999999999999,308,Good People American Brown Ale,American Brown Ale,478,12.0,Good People Brewing Company,Birmingham, AL
5.5,2205,Mountain Rescue Pale Ale,American Pale Ale (APA),194,12.0,Goodlife Brewing Co.,Bend, OR
5.8999999999999995,2198,Goose Island India Pale Ale,American IPA,196,12.0,Goose Island Brewery Company,Chicago, IL
5.4,2457,312 Urban Pale Ale,American Pale Ale (APA),88,16.0,Goose Island Brewing Company,Chicago, IL
5.4,2202,312 Urban Pale Ale,American Pale Ale (APA),88,12.0,Goose Island Brewing Company,Chicago, IL
4.2,2201,312 Urban Wheat Ale,American Pale Wheat Ale,88,16.0,Goose Island Brewing Company,Chicago, IL
4.2,1829,312 Urban Wheat Ale,American Pale Wheat Ale,88,12.0,Goose Island Brewing Company,Chicago, IL
4.2,581,312 Urban Wheat Ale (2012),American Pale Wheat Ale,88,12.0,Goose Island Brewing Company,Chicago, IL
5.2,1383,Beaver Logger,American Pale Lager,420,12.0,Gore Range Brewery,Edwards, CO
5.0,477,White Water Wheat,American Pale Wheat Ale,536,12.0,Grand Canyon Brewing Company,Williams, AZ
5.2,476,Grand Canyon American Pilsner,American Pilsner,536,12.0,Grand Canyon Brewing Company,Williams, AZ
5.4,143,Grand Canyon Sunset Amber Ale,American Amber / Red Ale,536,12.0,Grand Canyon Brewing Company,Williams, AZ
4.3,2129,Monarch Classic American Wheat,American Pale Wheat Ale,213,12.0,Grapevine Craft Brewery,Farmers Branch, TX
4.9,2127,Sir William's English Brown Ale,English Brown Ale,213,12.0,Grapevine Craft Brewery,Farmers Branch, TX
5.5,2126,Lakefire Rye Pale Ale,American Pale Ale (APA),213,12.0,Grapevine Craft Brewery,Farmers Branch, TX
5.3,2303,Beer Agent Re-Ignition,American Blonde Ale,165,16.0,Great Crescent Brewery,Aurora, IN
5.7,1990,Cherry Ale,Fruit / Vegetable Beer,165,16.0,Great Crescent Brewery,Aurora, IN
5.59999999999999,1702,Bourbon Barrel Aged Coconut Porter,American Porter,165,16.0,Great Crescent Brewery,Aurora, IN
6.2,1701,Great Crescent IPA,American IPA,165,16.0,Great Crescent Brewery,Aurora, IN
5.7,1700,Aurora Lager,Dortmunder / Export Lager,165,16.0,Great Crescent Brewery,Aurora, IN
5.3,1699,Great Crescent Blonde Ale,American Blonde Ale,165,16.0,Great Crescent Brewery,Aurora, IN
5.59999999999999,1269,Great Crescent Coconut Porter,American Porter,165,16.0,Great Crescent Brewery,Aurora, IN
5.7,930,Great Crescent Oktoberfest Lager,Märzen / Oktoberfest,165,16.0,Great Crescent Brewery,Aurora, IN
4.5,649,Great Crescent Brown Ale,American Brown Ale,165,16.0,Great Crescent Brewery,Aurora, IN
5.7,639,Cherry Ale (1),Fruit / Vegetable Beer,165,16.0,Great Crescent Brewery,Aurora, IN
5.7,626,Aurora Lager (2011),Dortmunder / Export Lager,165,16.0,Great Crescent Brewery,Aurora, IN
6.0,615,Frosted Fields Winter Wheat,American Dark Wheat Ale,165,16.0,Great Crescent Brewery,Aurora, IN
5.1,478,Great Crescent Belgian Style Wit,Witbier,165,16.0,Great Crescent Brewery,Aurora, IN
7.5,455,Bourbon's Barrel Stout,American Stout,165,16.0,Great Crescent Brewery,Aurora, IN
8.0,442,Great Crescent Stout,English Stout,165,16.0,Great Crescent Brewery,Aurora, IN
5.59999999999999,441,Great Crescent Coconut Porter (2012),American Porter,165,16.0,Great Crescent Brewery,Aurora, IN
5.7,440,Great Crescent Dark Lager,Euro Dark Lager,165,16.0,Great Crescent Brewery,Aurora, IN
4.2,439,Great Crescent Mild Ale,English Dark Mild Ale,165,16.0,Great Crescent Brewery,Aurora, IN
6.2,436,Great Crescent IPA (2011),American IPA,165,16.0,Great Crescent Brewery,Aurora, IN
5.3,389,Great Crescent Blonde Ale (2011),American Blonde Ale,165,16.0,Great Crescent Brewery,Aurora, IN
5.0,2650,Denver Pale Ale (Artist Series No. 1),American Pale Ale (APA),6,12.0,Great Divide Brewing Company,Denver, CO
8.7,2649,Hibernation Ale,Old Ale,6,12.0,Great Divide Brewing Company,Denver, CO
6.1,2648,Whitewater,American Pale Wheat Ale,6,12.0,Great Divide Brewing Company,Denver, CO
7.1,2647,Rumble,American IPA,6,12.0,Great Divide Brewing Company,Denver, CO
8.3,2646,Orabelle,Tripel,6,12.0,Great Divide Brewing Company,Denver, CO
5.0,2645,Lasso,American IPA,6,12.0,Great Divide Brewing Company,Denver, CO
9.5,2644,Yeti  Imperial Stout,Russian Imperial Stout,6,12.0,Great Divide Brewing Company,Denver, CO
7.3,2643,Colette,Saison / Farmhouse Ale,6,12.0,Great Divide Brewing Company,Denver, CO
7.1,2642,Titan IPA,American IPA,6,12.0,Great Divide Brewing Company,Denver, CO
4.5,404,Black Star Double Hopped Golden Lager (24 oz.),American Pale Lager,543,24.0,Great Northern Brewing Company,Whitefish, MT
4.5,164,Black Star Double Hopped Golden Lager (12 oz.),American Pale Lager,543,12.0,Great Northern Brewing Company,Whitefish, MT
5.2,1923,Commotion APA,American Pale Ale (APA),269,12.0,Great Raft Brewing Company,Shreveport, LA
5.2,1922,Southern Drawl Pale Lager,American Pale Lager,269,12.0,Great Raft Brewing Company,Shreveport, LA
5.0,1604,Chickawawa Lemonale,Fruit / Vegetable Beer,365,12.0,Great River Brewery,Davenport, IA
7.000000000000001,1574,Barrel Aged Farmer,American Brown Ale,365,16.0,Great River Brewery,Davenport, IA
4.8,1446,Great River Golden Ale,American Blonde Ale,365,12.0,Great River Brewery,Davenport, IA
4.8,1275,Dirty Blonde Chocolate Ale,American Blonde Ale,365,12.0,Great River Brewery,Davenport, IA
4.8,1244,Dos Pistolas,Vienna Lager,365,12.0,Great River Brewery,Davenport, IA
5.0,1064,Owney Irish Style Red Ale,Irish Red Ale,365,16.0,Great River Brewery,Davenport, IA
6.0,1028,Aaah Bock Lager,Vienna Lager,365,16.0,Great River Brewery,Davenport, IA
5.5,865,Widespread Wit,Witbier,365,16.0,Great River Brewery,Davenport, IA
5.4,864,Roller Dam Red Ale,Irish Red Ale,365,16.0,Great River Brewery,Davenport, IA
5.3,863,483 Pale Ale,American Pale Ale (APA),365,16.0,Great River Brewery,Davenport, IA
9.0,672,Hop A Potamus Double Dark Rye Pale Ale,Rye Beer,365,16.0,Great River Brewery,Davenport, IA
7.000000000000001,655,Farmer Brown Ale,American Brown Ale,365,16.0,Great River Brewery,Davenport, IA
7.000000000000001,540,Big Cock IPA,American IPA,365,16.0,Great River Brewery,Davenport, IA
5.8999999999999995,539,Oktoberfest,Märzen / Oktoberfest,365,16.0,Great River Brewery,Davenport, IA
4.8,517,40th Annual Bix Street Fest Copper Ale (Current),American Amber / Red Ale,365,16.0,Great River Brewery,Davenport, IA
6.0,371,Redband Stout,American Stout,365,16.0,Great River Brewery,Davenport, IA
5.3,190,483 Pale Ale (2010),American Pale Ale (APA),365,16.0,Great River Brewery,Davenport, IA
5.4,189,Roller Dam Red Ale (2010),Irish Red Ale,365,16.0,Great River Brewery,Davenport, IA
5.0,1106,Pablo Beach Pale Ale,American Pale Ale (APA),466,12.0,Green Room Brewing,Jacksonville, FL
5.7,2314,Wild Trail Pale Ale,American Pale Ale (APA),156,12.0,Greenbrier Valley Brewing Company,Lewisburg, WV
6.7,2313,Mothman Black IPA,American Black Ale,156,12.0,Greenbrier Valley Brewing Company,Lewisburg, WV
5.79999999999999,2461,Autumn Winds Fest Beer,Märzen / Oktoberfest,86,16.0,Grey Sail Brewing Company,Westerly, RI
8.5,2044,Captain's Daughter,American Double / Imperial IPA,86,12.0,Grey Sail Brewing Company,Westerly, RI
5.79999999999999,1567,Autumn Winds,Märzen / Oktoberfest,379,16.0,Grey Sail Brewing of Rhode Island,Westerly, RI
6.0,1505,Flying Jenny Extra Pale Ale,American Pale Ale (APA),379,12.0,Grey Sail Brewing of Rhode Island,Westerly, RI
4.0,1186,Hazy Day Belgian-Style Wit,Witbier,379,16.0,Grey Sail Brewing of Rhode Island,Westerly, RI
5.5,1185,Bring Back the Beach Blonde Ale,American Blonde Ale,379,16.0,Grey Sail Brewing of Rhode Island,Westerly, RI
6.0,984,Leaning Chimney Smoked Porter,American Porter,379,16.0,Grey Sail Brewing of Rhode Island,Westerly, RI
6.0,693,Flying Jenny Extra Pale Ale (2012),American Pale Ale (APA),379,12.0,Grey Sail Brewing of Rhode Island,Westerly, RI
4.9,631,Flagship Ale,Cream Ale,379,12.0,Grey Sail Brewing of Rhode Island,Westerly, RI
4.5,2375,Mr. Blue Sky,American Pale Wheat Ale,124,16.0,Griffin Claw Brewing Company,Birmingham, MI
6.5,2143,3 Scrooges,Winter Warmer,124,16.0,Griffin Claw Brewing Company,Birmingham, MI
5.0,2142,Screamin’ Pumpkin,Pumpkin Ale,124,16.0,Griffin Claw Brewing Company,Birmingham, MI
5.0,2141,Grand Trunk Bohemian Pils,Czech Pilsener,124,16.0,Griffin Claw Brewing Company,Birmingham, MI
6.5,2140,El Rojo,American Amber / Red Ale,124,16.0,Griffin Claw Brewing Company,Birmingham, MI
7.5,2139,Norm's Raggedy Ass IPA,American IPA,124,16.0,Griffin Claw Brewing Company,Birmingham, MI
5.0,2138,Grind Line,American Pale Ale (APA),124,16.0,Griffin Claw Brewing Company,Birmingham, MI
4.0,2007,Norm's Gateway IPA,American IPA,124,12.0,Griffin Claw Brewing Company,Birmingham, MI
9.0,1570,Lemon Shandy Tripel,Tripel,124,16.0,Griffin Claw Brewing Company,Birmingham, MI
6.3,2339,Little Red Cap,Altbier,144,12.0,Grimm Brothers Brewhouse,Loveland, CO
6.9,1857,Supergoose IPA,American IPA,290,12.0,Hale's Ales,Seattle, WA
4.7,1440,Hale's Pale American Ale,American Pale Ale (APA),290,12.0,Hale's Ales,Seattle, WA
7.000000000000001,1753,Heyoka IPA,American IPA,327,16.0,Half Acre Beer Company,Chicago, IL
8.0,1448,Guest Lager,American Double / Imperial Pilsner,327,16.0,Half Acre Beer Company,Chicago, IL
5.7,1134,Pony Pilsner,German Pilsener,327,16.0,Half Acre Beer Company,Chicago, IL
5.5,1066,Akari Shogun American Wheat Ale,American Pale Wheat Ale,327,16.0,Half Acre Beer Company,Chicago, IL
6.0,849,Meat Wave,English India Pale Ale (IPA),327,16.0,Half Acre Beer Company,Chicago, IL
6.0,352,Over Ale,American Brown Ale,327,16.0,Half Acre Beer Company,Chicago, IL
4.2,149,Gossamer Golden Ale,American Blonde Ale,327,16.0,Half Acre Beer Company,Chicago, IL
5.2,148,Daisy Cutter Pale Ale,American Pale Ale (APA),327,16.0,Half Acre Beer Company,Chicago, IL
7.000000000000001,2026,Pursuit,American IPA,248,12.0,Half Full Brewery,Stamford, CT
5.2,1361,Half Full Bright Ale,American Blonde Ale,248,12.0,Half Full Brewery,Stamford, CT
4.6,1016,Orange Wheat,Fruit / Vegetable Beer,476,12.0,Hangar 24 Craft Brewery,Redlands, CA
4.3,1015,Hangar 24 Helles Lager,Munich Helles Lager,476,12.0,Hangar 24 Craft Brewery,Redlands, CA
7.5,1677,The Great Return,American IPA,343,16.0,Hardywood Park Craft Brewery,Richmond, VA
4.3999999999999995,1331,Hardywood Cream Ale,Cream Ale,343,12.0,Hardywood Park Craft Brewery,Richmond, VA
5.59999999999999,1270,Capital Trail Pale Ale,American Pale Ale (APA),343,12.0,Hardywood Park Craft Brewery,Richmond, VA
5.2,2059,UFO Gingerland,Herbed / Spiced Beer,234,12.0,Harpoon Brewery,Boston, MA
6.2,1653,The Long Thaw White IPA,American White IPA,234,12.0,Harpoon Brewery,Boston, MA
4.8,1558,Honey Cider,Cider,234,12.0,Harpoon Brewery,Boston, MA
5.0,1380,Harpoon Summer Beer,Kölsch,234,12.0,Harpoon Brewery,Boston, MA
5.8999999999999995,1379,Harpoon IPA,American IPA,234,12.0,Harpoon Brewery,Boston, MA
5.8999999999999995,1340,UFO Pumpkin,Pumpkin Ale,234,12.0,Harpoon Brewery,Boston, MA
5.5,1313,Harpoon Octoberfest,Märzen / Oktoberfest,234,12.0,Harpoon Brewery,Boston, MA
5.8999999999999995,770,Harpoon IPA (2012),American IPA,234,12.0,Harpoon Brewery,Boston, MA
5.0,769,Harpoon Summer Beer (2012),Kölsch,234,12.0,Harpoon Brewery,Boston, MA
4.8,610,UFO White,American Pale Wheat Ale,234,12.0,Harpoon Brewery,Boston, MA
5.0,192,Harpoon Summer Beer (2010),Kölsch,234,12.0,Harpoon Brewery,Boston, MA
5.8999999999999995,126,Harpoon IPA (2010),American IPA,234,12.0,Harpoon Brewery,Boston, MA
4.8,181,Beltian White,Witbier,535,12.0,Harvest Moon Brewing Company,Belt, MT
4.9,2183,Kaua'i Golden Ale,American Blonde Ale,204,12.0,Hawai'i Nui Brewing Co.,Hilo, HI
5.4,2182,Sunset Amber,American Pale Ale (APA),204,12.0,Hawai'i Nui Brewing Co.,Hilo, HI
6.4,2181,Hapa Brown Ale,American Brown Ale,204,19.2,Hawai'i Nui Brewing Co.,Hilo, HI
6.4,2180,Hapa Brown Ale,American Brown Ale,204,12.0,Hawai'i Nui Brewing Co.,Hilo, HI
8.3,2179,Southern Cross,Flanders Red Ale,204,19.2,Hawai'i Nui Brewing Co.,Hilo, HI
7.6,1895,Groupe G,Belgian IPA,280,16.0,Headlands Brewing Company,Mill Valley, CA
6.2,1894,Pt. Bonita Rustic Lager,American Pale Lager,280,16.0,Headlands Brewing Company,Mill Valley, CA
8.799999999999999,1893,Hill 88 Double IPA,American Double / Imperial IPA,280,16.0,Headlands Brewing Company,Mill Valley, CA
7.199999999999999,990,Loose Cannon,American IPA,479,12.0,Heavy Seas Beer,Halethorpe, MD
6.0,989,AARGHtoberfest!,Märzen / Oktoberfest,479,12.0,Heavy Seas Beer,Halethorpe, MD
6.0,988,Davy Jones Lager,Cream Ale,479,12.0,Heavy Seas Beer,Halethorpe, MD
6.3,1351,Grazias,Cream Ale,423,16.0,Hess Brewing Company,San Diego, CA
8.0,1346,Habitus IPA,American IPA,423,16.0,Hess Brewing Company,San Diego, CA
9.9,904,Ex Umbris Rye Imperial Stout,American Double / Imperial Stout,423,16.0,Hess Brewing Company,San Diego, CA
6.3,2295,The Golden One,American Pilsner,168,12.0,High Hops Brewery,Windsor, CO
7.000000000000001,2294,The Power of Zeus,American Pale Ale (APA),168,12.0,High Hops Brewery,Windsor, CO
4.3999999999999995,824,Tonganoxie Honey Wheat,American Pale Wheat Ale,500,12.0,High Noon Saloon And Brewery,Leavenworth, KS
4.5,616,Oregon Trail Unfiltered Raspberry Wheat,Fruit / Vegetable Beer,500,12.0,High Noon Saloon And Brewery,Leavenworth, KS
5.5,96,Annie's Amber Ale,American Amber / Red Ale,500,12.0,High Noon Saloon And Brewery,Leavenworth, KS
4.5,1615,The 12th Can™,American Pale Ale (APA),362,16.0,Hilliard's Beer,Seattle, WA
5.5,889,Hilliard's Pils,Czech Pilsener,362,16.0,Hilliard's Beer,Seattle, WA
4.9,724,Hilliard's Blonde,American Blonde Ale,362,16.0,Hilliard's Beer,Seattle, WA
5.5,497,Hilliard's Amber Ale,American Amber / Red Ale,362,16.0,Hilliard's Beer,Seattle, WA
6.6000000000000005,496,Hilliard's Saison,Saison / Farmhouse Ale,362,16.0,Hilliard's Beer,Seattle, WA
4.2,1652,White Cap White IPA,American White IPA,349,16.0,Hinterland Brewery,Green Bay, WI
4.2,1835,Provision,Saison / Farmhouse Ale,297,12.0,Hop Farm Brewing Company,Pittsburgh, PA
4.7,1834,One Nut Brown,American Brown Ale,297,12.0,Hop Farm Brewing Company,Pittsburgh, PA
5.79999999999999,1833,Hop Farm IPA,American IPA,297,12.0,Hop Farm Brewing Company,Pittsburgh, PA
4.9,2195,Double D Blonde,American Blonde Ale,198,12.0,Hop Valley Brewing Company,Springfield, OR
7.8,1605,Festeroo Winter Ale,American Strong Ale,198,12.0,Hop Valley Brewing Company,Springfield, OR
6.3,1543,Proxima IPA,American IPA,198,12.0,Hop Valley Brewing Company,Springfield, OR
4.9,1390,Double D Blonde (2013),American Blonde Ale,198,12.0,Hop Valley Brewing Company,Springfield, OR
4.8,1354,541 American Lager,American Pale Lager,198,12.0,Hop Valley Brewing Company,Springfield, OR
6.5,1353,Alphadelic IPA,American IPA,198,12.0,Hop Valley Brewing Company,Springfield, OR
6.5,499,Alphadelic IPA (2011),American IPA,198,12.0,Hop Valley Brewing Company,Springfield, OR
4.9,498,Double D Blonde (2011),American Blonde Ale,198,12.0,Hop Valley Brewing Company,Springfield, OR
7.000000000000001,1501,Green House India Pale Ale,American IPA,395,12.0,Hops & Grain Brewery,Austin, TX
5.1,1004,The One They Call Zoe,American Pale Lager,395,12.0,Hops & Grain Brewery,Austin, TX
5.1,502,Alteration,Altbier,395,12.0,Hops & Grain Brewery,Austin, TX
6.0,501,Pale Dog,American Pale Ale (APA),395,12.0,Hops & Grain Brewery,Austin, TX
6.5,2357,Porter Culture,American Porter,136,12.0,Hops & Grains Brewing Company,Austin, TX
6.800000000000001,2483,Hard Cider,Cider,80,16.0,Hopworks Urban Brewery,Portland, OR
2.7,2482,Totally Radler,Radler,80,16.0,Hopworks Urban Brewery,Portland, OR
3.9,2400,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
3.9,2399,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
3.9,2398,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
3.9,2397,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
3.9,2396,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
3.9,2395,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
3.9,2394,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
3.9,2393,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
3.9,2392,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
3.9,2391,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
3.9,2390,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
3.9,2389,Nonstop Hef Hop,American Pale Wheat Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
5.79999999999999,2388,Rise Up Red,American Amber / Red Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
5.79999999999999,2200,Survival Stout,American Stout,80,16.0,Hopworks Urban Brewery,Portland, OR
6.6000000000000005,2199,Hopworks IPA,American IPA,80,16.0,Hopworks Urban Brewery,Portland, OR
7.3,2193,Abominable Winter Ale,American Strong Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
6.0,1398,Pigwar White India Pale Ale,American White IPA,80,16.0,Hopworks Urban Brewery,Portland, OR
5.79999999999999,1085,Rise-Up Red (2014),American Amber / Red Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
7.3,916,Abominable Winter Ale (2012),American Strong Ale,80,16.0,Hopworks Urban Brewery,Portland, OR
5.1,658,HUB Lager,Czech Pilsener,80,16.0,Hopworks Urban Brewery,Portland, OR
6.6000000000000005,653,Hopworks IPA (2012),American IPA,80,16.0,Hopworks Urban Brewery,Portland, OR
5.59999999999999,2385,Watermelon Wheat,American Pale Wheat Ale,120,12.0,Horny Goat Brew Pub,Milwaukee, WI
5.1,2384,Laka Laka Pineapple,Hefeweizen,120,12.0,Horny Goat Brew Pub,Milwaukee, WI
6.0,2383,Oktoberfest,Märzen / Oktoberfest,120,16.0,Horny Goat Brew Pub,Milwaukee, WI
6.5,1251,Trail Maker Pale Ale,American Pale Ale (APA),445,12.0,Howard Brewing Company,Lenoir, NC
5.5,1250,Action Man Lager,Vienna Lager,445,12.0,Howard Brewing Company,Lenoir, NC
6.800000000000001,1903,Let It Ride IPA,American IPA,277,12.0,Indeed Brewing Company,Minneapolis, MN
6.5,1691,Stir Crazy Winter Ale,Winter Warmer,277,12.0,Indeed Brewing Company,Minneapolis, MN
5.0,1555,Sweet Yamma Jamma Ale,Fruit / Vegetable Beer,277,12.0,Indeed Brewing Company,Minneapolis, MN
